127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /js/jquery.min.js HTTP/1.1" 200 29909 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /bower_components/angular/angular.js HTTP/1.1" 200 290594 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /js/jquery.min.map HTTP/1.1" 404 506 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /bower_components/angular-route/angular-route.min.js.map HTTP/1.1" 200 5335 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /bower_components/angular-animate/angular-animate.min.js.map HTTP/1.1" 200 26484 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /partials/nav.html HTTP/1.1" 200 772 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /views/login.html HTTP/1.1" 200 868 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:30 +0000] "GET /images/rancard_logo.png HTTP/1.1" 200 6889 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:31 +0000] "GET / HTTP/1.1" 200 933 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
127.0.0.1 - - [25/Aug/2016:06:34:31 +0000] "GET /css/bootstrap-theme.css HTTP/1.1" 200 3189 "http://cmasr.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"
